cluster_id,caseName,us_cite,volume,scdb_id,source,citation_count,precedential_status,dateFiled,bucket,dedup_role,dup_of
84862,Hudson v. Guestier,8 U.S. 293,8,1807-022,LRU,25,Published,1808-03-18,KEEP,canonical,
84863,Alexander v. Harris,8 U.S. 299,8,1807-023,LRU,14,Published,1808-03-18,KEEP,canonical,
84864,Chappedelaine v. Dechenaux,8 U.S. 306,8,1807-024,LR,96,Published,1808-03-18,KEEP,canonical,
84865,The United States v. McDowell,8 U.S. 316,8,1807-025,R,6,Published,1808-03-18,KEEP,canonical,
84866,The Mayor and Commonalty of Alexandria v. Patten and Others,8 U.S. 317,8,1807-026,R,31,Published,1808-03-18,KEEP,canonical,
84868,Mountz and Others v. Hodgson and Thompson,8 U.S. 324,8,1807-027,R,3,Published,1808-03-18,KEEP,canonical,
84869,Blaine v. The Ship Charles Carter. Donald and Burton and Others,8 U.S. 328,8,1807-028,RU,17,Published,1808-03-18,KEEP,canonical,
84870,United States v. Gurney and Others,8 U.S. 333,8,1807-029,LRU,27,Published,1808-03-18,KEEP,canonical,
84871,Peisch and Others v. WARE AND OTHERS &C.,8 U.S. 347,8,1807-030,LRU,60,Published,1808-03-18,KEEP,canonical,
84872,Shearman v. Irvine's Lessee,8 U.S. 367,8,1807-031,R,2,Published,1808-03-18,KEEP,canonical,
6726300,Grant v. Naylor,8 U.S. 224,8,,U,1,Published,1808-03-29,KEEP,duplicate,84858
2620973,Browne v. Strode,9 U.S. 303,9,1809-001,LU,47,Published,1809-01-01,KEEP,canonical,
2620974,Hodgson & Thompson v. Bowerbank,9 U.S. 303,9,1810-001,LU,71,Published,1809-01-01,KEEP,canonical,
84915,Welsh v. Mandeville & Jamesson,9 U.S. 321,9,1808-009,LRU,5,Published,1809-02-01,KEEP,canonical,
84890,Tucker v. Oxley,9 U.S. 34,9,1809-007,LRU,88,Published,1809-02-15,KEEP,canonical,
6726334,Mandeville & Jamesson v. Wilson,9 U.S. 15,9,,U,1,Published,1809-02-15,KEEP,duplicate,84887
6726337,Young v. Bank of Alexandria,9 U.S. 45,9,,U,1,Published,1809-02-15,KEEP,duplicate,84891
6726342,Hope Insurance v. Boardman,9 U.S. 57,9,,U,1,Published,1809-02-15,KEEP,duplicate,84893
6726346,Matthews v. Zane's Lessee,9 U.S. 92,9,,U,1,Published,1809-02-15,KEEP,duplicate,84895
6726353,Kempe's Lessee v. Kennedy,9 U.S. 173,9,,U,2,Published,1809-02-15,KEEP,duplicate,84900
6726354,Marine Insurance v. Young,9 U.S. 187,9,,U,1,Published,1809-02-15,KEEP,duplicate,84901
6726359,United States v. Patterson,9 U.S. 257,9,,U,1,Published,1809-02-15,KEEP,duplicate,84904
6726364,United States v. Evans,9 U.S. 280,9,,U,1,Published,1809-02-15,KEEP,duplicate,84906
6726367,Rush v. Parker,9 U.S. 287,9,,U,1,Published,1809-02-15,KEEP,duplicate,84909
6726371,Logan v. Patrick,9 U.S. 288,9,,U,1,Published,1809-02-15,KEEP,duplicate,84910
6726381,Dulany v. Hodgkin,9 U.S. 333,9,,U,1,Published,1809-02-15,KEEP,duplicate,84917
6726383,Yeaton v. Fry,9 U.S. 335,9,,U,3,Published,1809-02-15,KEEP,duplicate,84918
6726388,Moss v. Riddle & Co.,9 U.S. 351,9,,U,1,Published,1809-02-15,KEEP,duplicate,84920
6726390,Auld v. Norwood,9 U.S. 361,9,,U,1,Published,1809-02-15,KEEP,duplicate,84922
6726392,Slacum v. Simms & Wise,9 U.S. 363,9,,U,1,Published,1809-02-15,KEEP,duplicate,84923
6726393,United States v. Vowell & M'Clean,9 U.S. 368,9,,U,1,Published,1809-02-15,KEEP,duplicate,84924
6726395,Sally v. United States,9 U.S. 372,9,,U,1,Published,1809-02-15,KEEP,duplicate,84925
84895,Matthews v. Zane's Lessee,9 U.S. 92,9,1809-008,R,0,Published,1809-02-16,KEEP,canonical,
84884,Alexander v. Mayor of Alexandria,9 U.S. 1,9,1809-003,LRU,35,Published,1809-02-18,KEEP,canonical,
84885,Henderson v. Moore,9 U.S. 11,9,1809-004,LRU,50,Published,1809-02-18,KEEP,canonical,
84886,Cooke v. Woodrow,9 U.S. 13,9,1809-005,LRU,22,Published,1809-02-18,KEEP,canonical,
84887,Mandeville and Jamesson v. Wilson,9 U.S. 15,9,1809-006,R,34,Published,1809-02-18,KEEP,canonical,
2620975,United States v. Weeks,9 U.S. 1,9,1809-002,LU,3,Published,1809-02-18,KEEP,canonical,
84897,United States v. Peters,9 U.S. 115,9,1809-009,LRU,137,Published,1809-02-20,KEEP,canonical,
84900,Kempe's Lessee v. Kennedy,9 U.S. 173,9,1809-010,R,79,Published,1809-02-20,KEEP,canonical,
84888,Fairfax's v. Fairfax,9 U.S. 19,9,1809-011,LRU,23,Published,1809-02-21,KEEP,canonical,
84898,Violett v. Patton,9 U.S. 142,9,1809-012,LRU,93,Published,1809-02-23,KEEP,canonical,
84896,Hodgson v. Marine Ins. Co. of Alexandria,9 U.S. 100,9,1809-013,LRU,25,Published,1809-02-24,KEEP,canonical,
84904,The United States v. John Arthur and Robert Patterson,9 U.S. 257,9,1809-014,R,9,Published,1809-02-24,KEEP,canonical,
84906,The United States v. Evans,9 U.S. 280,9,1809-015,R,13,Published,1809-02-27,KEEP,canonical,
84901,The Marine Insurance Company of Alexandria v. James Young,9 U.S. 187,9,1809-016,R,9,Published,1809-02-28,KEEP,canonical,
84891,Young v. The Bank of Alexandria,9 U.S. 45,9,1809-023,R,0,Published,1809-03-10,KEEP,canonical,
84892,Yeaton v. Bank of Alexandria,9 U.S. 49,9,1809-024,LRU,28,Published,1809-03-10,KEEP,canonical,
84914,Himely v. Rose,9 U.S. 313,9,1809-025,LRU,95,Published,1809-03-10,KEEP,canonical,
84889,McKeen v. Delancy's Lessee,9 U.S. 22,9,1809-026,LRU,50,Published,1809-03-11,KEEP,canonical,
84917,Dulany v. Hodgkin,9 U.S. 333,9,1809-027,R,3,Published,1809-03-11,KEEP,canonical,
84899,Pierce v. Turner,9 U.S. 154,9,1809-028,LRU,24,Published,1809-03-13,KEEP,canonical,
84916,Riddle & Co. v. Mandeville & Jamesson,9 U.S. 322,9,1809-029,LRU,44,Published,1809-03-13,KEEP,canonical,
84918,Yeaton v. Fry,9 U.S. 335,9,1809-030,R,22,Published,1809-03-13,KEEP,canonical,
84920,Moss v. Riddle & Co,9 U.S. 351,9,1809-031,R,36,Published,1809-03-13,KEEP,canonical,
84902,Bodley v. Taylor,9 U.S. 191,9,1809-032,LRU,36,Published,1809-03-14,KEEP,canonical,
84905,Hepburn & Dundas v. Auld,9 U.S. 262,9,1809-033,LRU,53,Published,1809-03-14,KEEP,canonical,
84912,Keene v. The United States,9 U.S. 304,9,1809-034,RU,9,Published,1809-03-14,KEEP,canonical,
84919,Owings v. Norwood's Lessee,9 U.S. 344,9,1809-035,LRU,40,Published,1809-03-14,KEEP,canonical,
84922,Auld v. Norwood,9 U.S. 361,9,1809-036,R,2,Published,1809-03-14,KEEP,canonical,
84925,Sloop Sally v. The United States,9 U.S. 372,9,1809-037,R,4,Published,1809-03-14,KEEP,canonical,
84893,The Hope Insurance Company of Providence v. Boardman,9 U.S. 57,9,1809-038,R,33,Published,1809-03-15,KEEP,canonical,
84894,Bank of the United States v. Deveaux,9 U.S. 61,9,1809-039,LRU,310,Published,1809-03-15,KEEP,canonical,
84909,Rush v. Parker,9 U.S. 287,9,1809-040,LR,4,Published,1809-03-15,KEEP,canonical,
84911,Harrison v. Sterry,9 U.S. 289,9,1809-041,LRU,82,Published,1809-03-15,KEEP,canonical,
84921,Brent v. Chapman,9 U.S. 358,9,1809-042,LRU,30,Published,1809-03-15,KEEP,canonical,
84923,Slacum v. Simms and Wise,9 U.S. 363,9,1809-043,R,2,Published,1809-03-15,KEEP,canonical,
84924,The United States v. Vowell and M'clean,9 U.S. 368,9,1809-044,R,38,Published,1809-03-15,KEEP,canonical,
2620972,Rodford v. Craig,9 U.S. 289,9,1809-019,LU,1,Published,1809-03-15,KEEP,canonical,
84903,Taylor & Quarles v. Brown,9 U.S. 234,9,1809-017,LRU,32,Published,1809-03-18,KEEP,canonical,
84907,"Yeaton and Others, of the Schooner General Pinkney and Cargo v. The United States",9 U.S. 281,9,1809-020,RU,146,Published,1809-03-18,KEEP,canonical,
84908,United States v. Potts,9 U.S. 284,9,1809-021,LRU,16,Published,1809-03-18,KEEP,canonical,
84910,Logan v. Patrick,9 U.S. 288,9,1809-018,R,17,Published,1809-03-18,KEEP,canonical,
84913,United States v. Riddle,9 U.S. 311,9,1809-022,LRU,22,Published,1809-03-18,KEEP,canonical,
84930,"Wilson, Ex Parte",10 U.S. 52,10,1809-045,R,10,Published,1810-02-01,KEEP,canonical,
84934,Riddle and Company v. Mandeville and Jamesson,10 U.S. 86,10,1809-046,R,4,Published,1810-02-01,KEEP,canonical,
84929,Young v. Grundy,10 U.S. 51,10,1810-003,LRU,43,Published,1810-02-10,KEEP,canonical,
84927,Field v. Holland,10 U.S. 8,10,1810-004,LRU,125,Published,1810-02-12,KEEP,canonical,
84931,Oneale v. Thornton,10 U.S. 53,10,1810-005,LRU,78,Published,1810-02-15,KEEP,canonical,
6726398,Ex parte Wilson,10 U.S. 52,10,,U,1,Published,1810-02-15,KEEP,duplicate,84930
6726402,Riddle & Co. v. Mandeville & Jamesson,10 U.S. 86,10,,U,1,Published,1810-02-15,KEEP,duplicate,84934
6726411,Stewart v. Anderson,10 U.S. 203,10,,U,0,Published,1810-02-15,KEEP,duplicate,84943
6726415,Lodge's Lessee v. Lee,10 U.S. 237,10,,U,1,Published,1810-02-15,KEEP,duplicate,84948
6726419,De Butts v. Bacon,10 U.S. 252,10,,U,1,Published,1810-02-15,KEEP,duplicate,84950
6726426,Tyler v. Tuel,10 U.S. 324,10,,U,1,Published,1810-02-15,KEEP,duplicate,84958
6726427,Schooner Juliana v. United States,10 U.S. 327,10,,U,1,Published,1810-02-15,KEEP,duplicate,84959
6726428,Schooner Rachel v. United States,10 U.S. 329,10,,U,1,Published,1810-02-15,KEEP,duplicate,84960
6726429,Brigantine Amiable Lucy v. United States,10 U.S. 330,10,,U,1,Published,1810-02-15,KEEP,duplicate,84961
84928,Maryland Insurance v. Woods,10 U.S. 29,10,1810-006,LRU,40,Published,1810-02-16,KEEP,canonical,
84932,King v. Delaware Insurance,10 U.S. 71,10,1810-007,LRU,18,Published,1810-02-17,KEEP,canonical,
84926,Scott v. Ben,10 U.S. 3,10,1810-002,LRU,24,Published,1810-02-18,KEEP,canonical,
84939,M'knight v. Craig's Administrator,10 U.S. 183,10,1810-008,R,10,Published,1810-02-19,KEEP,canonical,
6726407,M'Knight v. Craig's Administrator,10 U.S. 183,10,,U,1,Published,1810-02-19,KEEP,duplicate,84939
84938,Campbell v. Gordon and Wife,10 U.S. 176,10,1810-009,RU,40,Published,1810-02-20,KEEP,canonical,
84933,Lewis v. Harwood,10 U.S. 82,10,1810-010,RU,9,Published,1810-02-24,KEEP,canonical,
84936,Massie v. Watts,10 U.S. 148,10,1810-011,LRU,311,Published,1810-02-28,KEEP,canonical,
84940,Kennedy v. Brent,10 U.S. 187,10,1810-012,R,11,Published,1810-02-28,KEEP,canonical,
6726408,Kennedy v. Brent,10 U.S. 187,10,,U,1,Published,1810-02-28,KEEP,duplicate,84940
6726405,United States v. Hall & Worth,10 U.S. 171,10,,U,2,Published,1810-03-03,KEEP,duplicate,84937
6726413,Slacum v. Pomery,10 U.S. 221,10,,U,2,Published,1810-03-05,KEEP,duplicate,84945
84953,The Chesapeake Insurance Company v. Stark,10 U.S. 268,10,1810-022,RU,23,Published,1810-03-14,KEEP,canonical,
84941,Korn v. Mutual Assurance Soc. Against Fire on Buildings of Va.,10 U.S. 192,10,1810-023,LRU,18,Published,1810-03-15,KEEP,canonical,
84957,Durousseau v. United States,10 U.S. 307,10,1810-025,LRU,138,Published,1810-03-15,KEEP,canonical,
84960,The Schooner Rachel v. The United States,10 U.S. 329,10,1810-026,R,24,Published,1810-03-15,KEEP,canonical,
84935,Fletcher v. Peck,10 U.S. 87,10,1810-027,LRU,1362,Published,1810-03-16,KEEP,canonical,
84951,Sheehy v. Mandeville & Jamesson,10 U.S. 253,10,1810-028,LRU,114,Published,1810-03-16,KEEP,canonical,
84954,Livingston & Gilchrist v. Maryland Insurance,10 U.S. 274,10,1810-029,LRU,32,Published,1810-03-16,KEEP,canonical,
84956,Smith v. Maryland Ex Rel. Caroll & MacCubbin,10 U.S. 286,10,1810-030,LRU,26,Published,1810-03-16,KEEP,canonical,
84958,Tyler and Others v. Tuel,10 U.S. 324,10,1810-031,R,4,Published,1810-03-16,KEEP,canonical,
84959,The Schooner Juliana v. The United States. The Ship Alligator v. The United States,10 U.S. 327,10,1810-032,R,0,Published,1810-03-16,KEEP,canonical,
84961,The Brigantine Amiable Lucy v. The United States,10 U.S. 330,10,1810-033,R,1,Published,1810-03-16,KEEP,canonical,
84942,"Atkinson v. The Mutual Assurance Society Against Fire, on Buildings of the State of Virginia",10 U.S. 202,10,1810-034,R,1,Published,1810-03-17,KEEP,canonical,
84944,Marine Ins. Co. of Alexandria v. Hodgson,10 U.S. 206,10,1810-035,LRU,76,Published,1810-03-17,KEEP,canonical,
84955,Hudson and Smith v. Guestier,10 U.S. 281,10,1810-036,RU,31,Published,1810-03-17,KEEP,canonical,
84962,Sere & Laralde v. Pitot,10 U.S. 332,10,1810-037,LRU,59,Published,1810-03-17,KEEP,canonical,
84963,Maryland Insurance v. Ruden's Administrator,10 U.S. 338,10,1810-038,LRU,25,Published,1810-03-17,KEEP,canonical,
1119427,Atkinson v. Mutual Assurance Soc. Against Fire on Buildings of Va.,10 U.S. 202,10,,LU,1,Published,1810-03-17,KEEP,duplicate,84942
84937,The United States v. Hall and Worth,10 U.S. 171,10,1810-014,R,19,Published,1810-03-18,KEEP,canonical,
84943,Stewart v. Anderson,10 U.S. 203,10,1810-013,R,7,Published,1810-03-18,KEEP,canonical,
84945,Slacum v. Pomery,10 U.S. 221,10,1810-015,R,54,Published,1810-03-18,KEEP,canonical,
84946,Vasse v. Smith,10 U.S. 226,10,1810-016,LRU,44,Published,1810-03-18,KEEP,canonical,
84947,Custiss v. The Georgetown and Alexandria Turnpike Company,10 U.S. 233,10,1810-017,RU,29,Published,1810-03-18,KEEP,canonical,
84948,Lodge's Lessee v. Lee,10 U.S. 237,10,1810-018,R,27,Published,1810-03-18,KEEP,canonical,
84949,Finley v. Lynn,10 U.S. 238,10,1810-019,LRU,8,Published,1810-03-18,KEEP,canonical,
84950,De Butts v. Bacon,10 U.S. 252,10,1810-020,LR,6,Published,1810-03-18,KEEP,canonical,
84952,Skillern's Executors v. May's Executors,10 U.S. 267,10,1810-021,RU,80,Published,1810-03-18,KEEP,canonical,
1119486,United States v. Ship Helen,10 U.S. 203,10,1810-024,LU,7,Published,1810-03-18,KEEP,canonical,
84973,"Hawthorne, of the Brig Clarissa Claiborne v. The United States",11 U.S. 107,11,1812-007,RU,1,Published,1812-02-01,KEEP,canonical,
6726432,Hudson & Smith Guestier,11 U.S. 1,11,,U,1,Published,1812-02-03,KEEP,duplicate,84964
2490153,Bingham v. Morris,11 U.S. 99,11,1812-004,L,12,Published,1812-02-13,KEEP,canonical,
2490201,Schooner Catherine v. U. STATES,11 U.S. 99,11,1812-002,LU,3,Published,1812-02-13,KEEP,canonical,
84969,Shirras & Others v. Caig & Mitchel,11 U.S. 34,11,1812-003,LRU,127,Published,1812-02-17,KEEP,canonical,
84964,Hudson v. Guestier,11 U.S. 1,11,1812-001,LR,16,Published,1812-02-18,KEEP,canonical,
6726439,Bingham v. Morris,11 U.S. 99,11,,U,0,Published,1812-02-18,KEEP,duplicate,2490153
84965,FITZSIMMONS & OTHERS v. Ogden & Others,11 U.S. 2,11,1812-005,LRU,33,Published,1812-02-20,KEEP,canonical,
84966,Brig James Wells v. The U. States,11 U.S. 22,11,1812-006,R,1,Published,1812-02-20,KEEP,canonical,
84975,Whelan v. The United States,11 U.S. 112,11,1812-008,R,4,Published,1812-02-20,KEEP,canonical,
2490321,"Hawthorne, Clamn't. of Brig Clarissa Claiborne v. United States",11 U.S. 107,11,,L,1,Published,1812-02-20,KEEP,duplicate,84973
6726435,Wells v. U. States,11 U.S. 22,11,,U,1,Published,1812-02-20,KEEP,duplicate,84966
6726442,Whelan v. United States,11 U.S. 112,11,,U,1,Published,1812-02-20,KEEP,duplicate,84975
84970,Schooner Paulina's Cargo v. United States,11 U.S. 52,11,1812-010,LRU,54,Published,1812-02-21,KEEP,canonical,
84967,"Maryland Insurance Company v. Le Roy, Bayard & M'evers",11 U.S. 26,11,1812-009,RU,17,Published,1812-02-22,KEEP,canonical,
84977,United States v. Crosby,11 U.S. 115,11,1812-011,LRU,74,Published,1812-02-24,KEEP,canonical,
84999,United States v. Tyler,11 U.S. 285,11,1812-012,LRU,7,Published,1812-02-25,KEEP,canonical,
84972,Sloop Active v. United States,11 U.S. 100,11,1812-013,LRU,8,Published,1812-02-26,KEEP,canonical,
6726453,Davy's Executors v. Faw,11 U.S. 171,11,,U,1,Published,1812-03-03,KEEP,duplicate,84985
6726452,King v. Riddle,11 U.S. 168,11,,U,1,Published,1812-03-04,KEEP,duplicate,84984
6726443,United States v. Brig Eliza,11 U.S. 113,11,,U,1,Published,1812-03-05,KEEP,duplicate,84976
6726446,Welch v. Mandeville,11 U.S. 152,11,,U,1,Published,1812-03-05,KEEP,duplicate,84980
84974,United States v. Goodwin,11 U.S. 108,11,1812-022,LRU,23,Published,1812-03-10,KEEP,canonical,
84979,"Freeland v. Heron, Lenox & Co.",11 U.S. 147,11,1812-023,LRU,30,Published,1812-03-10,KEEP,canonical,
84988,Wilson v. Koontz,11 U.S. 202,11,1812-024,R,12,Published,1812-03-10,KEEP,canonical,
84989,Riddle v. Moss,11 U.S. 206,11,1812-025,LRU,14,Published,1812-03-10,KEEP,canonical,
84993,Wood v. Davis,11 U.S. 271,11,1812-026,LRU,12,Published,1812-03-10,KEEP,canonical,
6726457,Wilson v. Koontz,11 U.S. 202,11,,U,1,Published,1812-03-10,KEEP,duplicate,84988
84971,Russell v. Clark's Executors,11 U.S. 69,11,1812-027,LRU,242,Published,1812-03-12,KEEP,canonical,
84981,Marsteller and Others v. McClean,11 U.S. 156,11,1812-028,RU,32,Published,1812-03-13,KEEP,canonical,
84994,Morgan v. Reintzel,11 U.S. 273,11,1812-029,LRU,6,Published,1812-03-13,KEEP,canonical,
84996,Wallen v. Williams,11 U.S. 278,11,1812-031,LR,10,Published,1812-03-13,KEEP,canonical,
84998,Beatty v. The State of Maryland,11 U.S. 281,11,1812-032,R,8,Published,1812-03-13,KEEP,canonical,
2490480,Well v. Jackson,11 U.S. 276,11,1812-030,LU,5,Published,1812-03-13,KEEP,canonical,
6726471,Wallen v. Williams,11 U.S. 278,11,,U,1,Published,1812-03-13,KEEP,duplicate,84996
6726475,Beatty v. Maryland,11 U.S. 281,11,,U,1,Published,1812-03-13,KEEP,duplicate,84998
84968,The United States v. Hudson and Goodwin,11 U.S. 32,11,1812-033,RU,761,Published,1812-03-14,KEEP,canonical,
84987,Barton v. Petit and Bayard,11 U.S. 194,11,1812-034,R,11,Published,1812-03-14,KEEP,canonical,
84990,Sheehy v. Mandeville,11 U.S. 208,11,1812-035,R,16,Published,1812-03-14,KEEP,canonical,
84991,Conway's Executors & Devisees v. Alexander,11 U.S. 218,11,1812-036,LRU,154,Published,1812-03-14,KEEP,canonical,
84992,Dunlop v. Munroe,11 U.S. 242,11,1812-037,R,45,Published,1812-03-14,KEEP,canonical,
84995,Blackwell v. Patten and Others,11 U.S. 277,11,1812-039,R,5,Published,1812-03-14,KEEP,canonical,
84997,M'kim v. Voorhies,11 U.S. 279,11,1812-040,R,32,Published,1812-03-14,KEEP,canonical,
2490089,Wise & Lynn v. the Columbian Turnpike Company,11 U.S. 276,11,1812-038,LU,9,Published,1812-03-14,KEEP,canonical,
6726456,Barton v. Petit,11 U.S. 194,11,,U,1,Published,1812-03-14,KEEP,duplicate,84987
6726460,Sheehy v. Mandeville,11 U.S. 208,11,,U,3,Published,1812-03-14,KEEP,duplicate,84990
6726463,Dunlop v. Munroe,11 U.S. 242,11,,U,3,Published,1812-03-14,KEEP,duplicate,84992
6726470,Blackwell v. Patten,11 U.S. 277,11,,U,1,Published,1812-03-14,KEEP,duplicate,84995
6726473,M'Kim v. Voorhies,11 U.S. 279,11,,U,1,Published,1812-03-14,KEEP,duplicate,84997
84976,The United States v. The Brig Eliza,11 U.S. 113,11,1812-017,R,5,Published,1812-03-18,KEEP,canonical,
84978,Schooner Exchange v. McFaddon,11 U.S. 116,11,1812-014,LRU,539,Published,1812-03-18,KEEP,canonical,
84980,Welch v. Mandeville,11 U.S. 152,11,1812-018,R,9,Published,1812-03-18,KEEP,canonical,
84982,Welch v. Lindo,11 U.S. 159,11,1812-020,RU,14,Published,1812-03-18,KEEP,canonical,
84983,New Jersey v. Wilson,11 U.S. 164,11,1812-015,LRU,158,Published,1812-03-18,KEEP,canonical,
84984,King v. Riddle,11 U.S. 168,11,1812-016,R,8,Published,1812-03-18,KEEP,canonical,
84985,Davy's Executors v. Faw,11 U.S. 171,11,1812-021,R,18,Published,1812-03-18,KEEP,canonical,
84986,Hughes v. Moore,11 U.S. 176,11,1812-019,LRU,19,Published,1812-03-18,KEEP,canonical,
85003,The BANK OF COLUMBIA v. PATTERSON’S Adm’r,11 U.S. 299,11,1813-003,LRU,155,Published,1813-02-05,KEEP,canonical,
85000,The United States v. Gordon and Others,11 U.S. 287,11,1813-001,R,3,Published,1813-02-10,KEEP,canonical,
6726477,United States v. Gordon,11 U.S. 287,11,,U,1,Published,1813-02-10,KEEP,duplicate,85000
85002,Queen v. Hepburn,11 U.S. 290,11,1813-002,LRU,171,Published,1813-02-12,KEEP,canonical,
85004,Clark's Executors v. Carrington,11 U.S. 308,11,1813-004,LRU,28,Published,1813-02-13,KEEP,canonical,
85005,Dickey v. Baltimore Insurance,11 U.S. 327,11,1813-005,LRU,8,Published,1813-02-17,KEEP,canonical,
85006,Marine Ins. Co. of Alexandria v. Hodgson,11 U.S. 332,11,1813-006,LRU,218,Published,1813-02-18,KEEP,canonical,
85007,Locke v. United States,11 U.S. 339,11,1813-007,LRU,348,Published,1813-02-19,KEEP,canonical,
6726485,Schooner Good Catharine v. United States,11 U.S. 349,11,,U,1,Published,1813-02-19,KEEP,duplicate,85008
85008,The Schooner Good Catharine v. The United States,11 U.S. 349,11,1813-008,R,0,Published,1813-02-20,KEEP,canonical,
85009,Bond and Another v. Jay,11 U.S. 350,11,1813-009,RU,6,Published,1813-02-22,KEEP,canonical,
85011,Brig Penobscot v. The United States,11 U.S. 356,11,1813-010,R,1,Published,1813-02-23,KEEP,canonical,
6726488,Preston v. Tremble,11 U.S. 354,11,,U,1,Published,1813-02-23,KEEP,duplicate,85010
6726489,Brig Penobscot v. United States,11 U.S. 356,11,,U,1,Published,1813-02-23,KEEP,duplicate,85011
85010,Preston v. Tremble,11 U.S. 354,11,1813-011,R,2,Published,1813-02-24,KEEP,canonical,
85012,Caze v. Baltimore Insurance,11 U.S. 358,11,1813-012,LRU,33,Published,1813-02-24,KEEP,canonical,
85013,The Schooner Jane v. The United States,11 U.S. 363,11,1813-013,RU,3,Published,1813-02-24,KEEP,canonical,
6726509,Brig Caroline v. United States,11 U.S. 496,11,,U,1,Published,1813-02-24,KEEP,duplicate,85031
85014,Lee v. Munroe,11 U.S. 366,11,1813-014,LRU,85,Published,1813-02-26,KEEP,canonical,
85015,Herbert & Others v. WREN & OTHERS,11 U.S. 370,11,1813-015,LRU,60,Published,1813-02-26,KEEP,canonical,
85016,"The Cargo of the Brig Aurora, Burn Side v. The United States",11 U.S. 382,11,1813-016,R,83,Published,1813-02-26,KEEP,canonical,
6726495,Cargo of Brig Aurora v. United States,11 U.S. 382,11,,U,3,Published,1813-02-26,KEEP,duplicate,85016
85017,Schooner Hoppet & Cargo v. United States,11 U.S. 389,11,1813-017,LRU,68,Published,1813-02-27,KEEP,canonical,
6726496,Mutual Assurance Society v. Korn,11 U.S. 396,11,,U,1,Published,1813-03-03,KEEP,duplicate,85018
6726499,Maryland Insurance v. Wood,11 U.S. 402,11,,U,1,Published,1813-03-03,KEEP,duplicate,85020
6726501,Stark v. Chesapeake Insurance,11 U.S. 420,11,,U,1,Published,1813-03-08,KEEP,duplicate,85023
6726503,Williams v. Armroyd,11 U.S. 423,11,,U,1,Published,1813-03-08,KEEP,canonical,
2490086,Smith v. Delaware Insurance,11 U.S. 434,11,,LU,3,Published,1813-03-09,KEEP,duplicate,85025
85026,Holker v. Parker,11 U.S. 436,11,1813-026,LRU,100,Published,1813-03-10,KEEP,canonical,
85027,Barnitz's Lessee v. Casey,11 U.S. 456,11,1813-027,LRU,44,Published,1813-03-11,KEEP,canonical,
85028,Blackwell v. Patton & Irwin's Lessee,11 U.S. 471,11,1813-028,LRU,56,Published,1813-03-11,KEEP,canonical,
85029,Mills v. Duryee,11 U.S. 481,11,1813-029,LRU,302,Published,1813-03-11,KEEP,canonical,
85020,The Maryland Insurance Company. v. Wood,11 U.S. 402,11,1813-020,R,2,Published,1813-03-13,KEEP,canonical,
85030,Oliver v. Maryland Insurance,11 U.S. 487,11,1813-030,LRU,23,Published,1813-03-13,KEEP,canonical,
85032,Riggs v. Lindsay,11 U.S. 500,11,1813-031,LRU,15,Published,1813-03-15,KEEP,canonical,
85033,McIntire v. Wood,11 U.S. 504,11,1813-032,LRU,137,Published,1813-03-15,KEEP,canonical,
85034,Livingston & Gilchrist v. Maryland Insurance,11 U.S. 506,11,1813-033,LRU,87,Published,1813-03-15,KEEP,canonical,
85045,Fairfax's v. Hunter's Lessee,11 U.S. 603,11,1813-034,LRU,159,Published,1813-03-15,KEEP,canonical,
85001,Barton v. Petit,11 U.S. 288,11,1813-035,LRU,12,Published,1813-03-16,KEEP,canonical,
85031,"Brig Caroline, William Broadfoot v. The United States",11 U.S. 496,11,1813-036,R,24,Published,1813-03-16,KEEP,canonical,
85035,Young v. Crundy,11 U.S. 548,11,1813-037,RU,1,Published,1813-03-16,KEEP,canonical,
85036,Palmer v. Allen,11 U.S. 550,11,1813-038,R,6,Published,1813-03-16,KEEP,canonical,
85037,Young v. Black,11 U.S. 565,11,1813-039,LRU,60,Published,1813-03-16,KEEP,canonical,
85038,Schooner Anne v. United States,11 U.S. 570,11,1813-040,LRU,6,Published,1813-03-16,KEEP,canonical,
85039,U. States v. January & Patterson,11 U.S. 572,11,1813-041,LRU,45,Published,1813-03-16,KEEP,canonical,
85040,The United States v. Patterson,11 U.S. 575,11,1813-042,RU,6,Published,1813-03-16,KEEP,canonical,
6726511,Palmer v. Allen,11 U.S. 550,11,,U,1,Published,1813-03-16,KEEP,duplicate,85036
6726514,Livingston v. Dorgenois,11 U.S. 577,11,,U,1,Published,1813-03-16,KEEP,duplicate,85041
85041,Livingston v. Dorgenois,11 U.S. 577,11,1813-043,R,9,Published,1813-03-17,KEEP,canonical,
85042,Otis v. Bacon,11 U.S. 589,11,1813-044,LRU,16,Published,1813-03-17,KEEP,canonical,
85043,Thornton v. Carson,11 U.S. 596,11,1813-045,LRU,22,Published,1813-03-17,KEEP,canonical,
85044,Wallen v. Williams,11 U.S. 602,11,1813-046,R,1,Published,1813-03-17,KEEP,canonical,
6726518,Wallen v. Williams,11 U.S. 602,11,,U,1,Published,1813-03-17,KEEP,duplicate,85044
85018,The Mutual Assurance Society v. Korn and Wisemiller,11 U.S. 396,11,1813-018,R,1,Published,1813-03-18,KEEP,canonical,
85019,Webster v. Hoban,11 U.S. 399,11,1813-019,LRU,5,Published,1813-03-18,KEEP,canonical,
