cluster_id,caseName,us_cite,volume,scdb_id,source,citation_count,precedential_status,dateFiled,bucket,dedup_role,dup_of
84922,Auld v. Norwood,9 U.S. 361,9,1809-036,R,2,Published,1809-03-14,KEEP,canonical,
84925,Sloop Sally v. The United States,9 U.S. 372,9,1809-037,R,4,Published,1809-03-14,KEEP,canonical,
84893,The Hope Insurance Company of Providence v. Boardman,9 U.S. 57,9,1809-038,R,33,Published,1809-03-15,KEEP,canonical,
84894,Bank of the United States v. Deveaux,9 U.S. 61,9,1809-039,LRU,310,Published,1809-03-15,KEEP,canonical,
84909,Rush v. Parker,9 U.S. 287,9,1809-040,LR,4,Published,1809-03-15,KEEP,canonical,
84911,Harrison v. Sterry,9 U.S. 289,9,1809-041,LRU,82,Published,1809-03-15,KEEP,canonical,
84921,Brent v. Chapman,9 U.S. 358,9,1809-042,LRU,30,Published,1809-03-15,KEEP,canonical,
84923,Slacum v. Simms and Wise,9 U.S. 363,9,1809-043,R,2,Published,1809-03-15,KEEP,canonical,
84924,The United States v. Vowell and M'clean,9 U.S. 368,9,1809-044,R,38,Published,1809-03-15,KEEP,canonical,
2620972,Rodford v. Craig,9 U.S. 289,9,1809-019,LU,1,Published,1809-03-15,KEEP,canonical,
84903,Taylor & Quarles v. Brown,9 U.S. 234,9,1809-017,LRU,32,Published,1809-03-18,KEEP,canonical,
84907,"Yeaton and Others, of the Schooner General Pinkney and Cargo v. The United States",9 U.S. 281,9,1809-020,RU,146,Published,1809-03-18,KEEP,canonical,
84908,United States v. Potts,9 U.S. 284,9,1809-021,LRU,16,Published,1809-03-18,KEEP,canonical,
84910,Logan v. Patrick,9 U.S. 288,9,1809-018,R,17,Published,1809-03-18,KEEP,canonical,
84913,United States v. Riddle,9 U.S. 311,9,1809-022,LRU,22,Published,1809-03-18,KEEP,canonical,
84930,"Wilson, Ex Parte",10 U.S. 52,10,1809-045,R,10,Published,1810-02-01,KEEP,canonical,
84934,Riddle and Company v. Mandeville and Jamesson,10 U.S. 86,10,1809-046,R,4,Published,1810-02-01,KEEP,canonical,
84929,Young v. Grundy,10 U.S. 51,10,1810-003,LRU,43,Published,1810-02-10,KEEP,canonical,
84927,Field v. Holland,10 U.S. 8,10,1810-004,LRU,125,Published,1810-02-12,KEEP,canonical,
84931,Oneale v. Thornton,10 U.S. 53,10,1810-005,LRU,78,Published,1810-02-15,KEEP,canonical,
84928,Maryland Insurance v. Woods,10 U.S. 29,10,1810-006,LRU,40,Published,1810-02-16,KEEP,canonical,
84932,King v. Delaware Insurance,10 U.S. 71,10,1810-007,LRU,18,Published,1810-02-17,KEEP,canonical,
84926,Scott v. Ben,10 U.S. 3,10,1810-002,LRU,24,Published,1810-02-18,KEEP,canonical,
84939,M'knight v. Craig's Administrator,10 U.S. 183,10,1810-008,R,10,Published,1810-02-19,KEEP,canonical,
84938,Campbell v. Gordon and Wife,10 U.S. 176,10,1810-009,RU,40,Published,1810-02-20,KEEP,canonical,
84933,Lewis v. Harwood,10 U.S. 82,10,1810-010,RU,9,Published,1810-02-24,KEEP,canonical,
84936,Massie v. Watts,10 U.S. 148,10,1810-011,LRU,311,Published,1810-02-28,KEEP,canonical,
84940,Kennedy v. Brent,10 U.S. 187,10,1810-012,R,11,Published,1810-02-28,KEEP,canonical,
84953,The Chesapeake Insurance Company v. Stark,10 U.S. 268,10,1810-022,RU,23,Published,1810-03-14,KEEP,canonical,
84941,Korn v. Mutual Assurance Soc. Against Fire on Buildings of Va.,10 U.S. 192,10,1810-023,LRU,18,Published,1810-03-15,KEEP,canonical,
84957,Durousseau v. United States,10 U.S. 307,10,1810-025,LRU,138,Published,1810-03-15,KEEP,canonical,
84960,The Schooner Rachel v. The United States,10 U.S. 329,10,1810-026,R,24,Published,1810-03-15,KEEP,canonical,
84935,Fletcher v. Peck,10 U.S. 87,10,1810-027,LRU,1362,Published,1810-03-16,KEEP,canonical,
84951,Sheehy v. Mandeville & Jamesson,10 U.S. 253,10,1810-028,LRU,114,Published,1810-03-16,KEEP,canonical,
84954,Livingston & Gilchrist v. Maryland Insurance,10 U.S. 274,10,1810-029,LRU,32,Published,1810-03-16,KEEP,canonical,
84956,Smith v. Maryland Ex Rel. Caroll & MacCubbin,10 U.S. 286,10,1810-030,LRU,26,Published,1810-03-16,KEEP,canonical,
84958,Tyler and Others v. Tuel,10 U.S. 324,10,1810-031,R,4,Published,1810-03-16,KEEP,canonical,
84959,The Schooner Juliana v. The United States. The Ship Alligator v. The United States,10 U.S. 327,10,1810-032,R,0,Published,1810-03-16,KEEP,canonical,
84961,The Brigantine Amiable Lucy v. The United States,10 U.S. 330,10,1810-033,R,1,Published,1810-03-16,KEEP,canonical,
84942,"Atkinson v. The Mutual Assurance Society Against Fire, on Buildings of the State of Virginia",10 U.S. 202,10,1810-034,R,1,Published,1810-03-17,KEEP,canonical,
84944,Marine Ins. Co. of Alexandria v. Hodgson,10 U.S. 206,10,1810-035,LRU,76,Published,1810-03-17,KEEP,canonical,
84955,Hudson and Smith v. Guestier,10 U.S. 281,10,1810-036,RU,31,Published,1810-03-17,KEEP,canonical,
84962,Sere & Laralde v. Pitot,10 U.S. 332,10,1810-037,LRU,59,Published,1810-03-17,KEEP,canonical,
84963,Maryland Insurance v. Ruden's Administrator,10 U.S. 338,10,1810-038,LRU,25,Published,1810-03-17,KEEP,canonical,
84937,The United States v. Hall and Worth,10 U.S. 171,10,1810-014,R,19,Published,1810-03-18,KEEP,canonical,
84943,Stewart v. Anderson,10 U.S. 203,10,1810-013,R,7,Published,1810-03-18,KEEP,canonical,
84945,Slacum v. Pomery,10 U.S. 221,10,1810-015,R,54,Published,1810-03-18,KEEP,canonical,
84946,Vasse v. Smith,10 U.S. 226,10,1810-016,LRU,44,Published,1810-03-18,KEEP,canonical,
84947,Custiss v. The Georgetown and Alexandria Turnpike Company,10 U.S. 233,10,1810-017,RU,29,Published,1810-03-18,KEEP,canonical,
84948,Lodge's Lessee v. Lee,10 U.S. 237,10,1810-018,R,27,Published,1810-03-18,KEEP,canonical,
84949,Finley v. Lynn,10 U.S. 238,10,1810-019,LRU,8,Published,1810-03-18,KEEP,canonical,
84950,De Butts v. Bacon,10 U.S. 252,10,1810-020,LR,6,Published,1810-03-18,KEEP,canonical,
84952,Skillern's Executors v. May's Executors,10 U.S. 267,10,1810-021,RU,80,Published,1810-03-18,KEEP,canonical,
1119486,United States v. Ship Helen,10 U.S. 203,10,1810-024,LU,7,Published,1810-03-18,KEEP,canonical,
84973,"Hawthorne, of the Brig Clarissa Claiborne v. The United States",11 U.S. 107,11,1812-007,RU,1,Published,1812-02-01,KEEP,canonical,
2490153,Bingham v. Morris,11 U.S. 99,11,1812-004,L,12,Published,1812-02-13,KEEP,canonical,
2490201,Schooner Catherine v. U. STATES,11 U.S. 99,11,1812-002,LU,3,Published,1812-02-13,KEEP,canonical,
84969,Shirras & Others v. Caig & Mitchel,11 U.S. 34,11,1812-003,LRU,127,Published,1812-02-17,KEEP,canonical,
84964,Hudson v. Guestier,11 U.S. 1,11,1812-001,LR,16,Published,1812-02-18,KEEP,canonical,
84965,FITZSIMMONS & OTHERS v. Ogden & Others,11 U.S. 2,11,1812-005,LRU,33,Published,1812-02-20,KEEP,canonical,
84966,Brig James Wells v. The U. States,11 U.S. 22,11,1812-006,R,1,Published,1812-02-20,KEEP,canonical,
84975,Whelan v. The United States,11 U.S. 112,11,1812-008,R,4,Published,1812-02-20,KEEP,canonical,
84970,Schooner Paulina's Cargo v. United States,11 U.S. 52,11,1812-010,LRU,54,Published,1812-02-21,KEEP,canonical,
84967,"Maryland Insurance Company v. Le Roy, Bayard & M'evers",11 U.S. 26,11,1812-009,RU,17,Published,1812-02-22,KEEP,canonical,
84977,United States v. Crosby,11 U.S. 115,11,1812-011,LRU,74,Published,1812-02-24,KEEP,canonical,
84999,United States v. Tyler,11 U.S. 285,11,1812-012,LRU,7,Published,1812-02-25,KEEP,canonical,
84972,Sloop Active v. United States,11 U.S. 100,11,1812-013,LRU,8,Published,1812-02-26,KEEP,canonical,
84974,United States v. Goodwin,11 U.S. 108,11,1812-022,LRU,23,Published,1812-03-10,KEEP,canonical,
84979,"Freeland v. Heron, Lenox & Co.",11 U.S. 147,11,1812-023,LRU,30,Published,1812-03-10,KEEP,canonical,
84988,Wilson v. Koontz,11 U.S. 202,11,1812-024,R,12,Published,1812-03-10,KEEP,canonical,
84989,Riddle v. Moss,11 U.S. 206,11,1812-025,LRU,14,Published,1812-03-10,KEEP,canonical,
84993,Wood v. Davis,11 U.S. 271,11,1812-026,LRU,12,Published,1812-03-10,KEEP,canonical,
84971,Russell v. Clark's Executors,11 U.S. 69,11,1812-027,LRU,242,Published,1812-03-12,KEEP,canonical,
84981,Marsteller and Others v. McClean,11 U.S. 156,11,1812-028,RU,32,Published,1812-03-13,KEEP,canonical,
84994,Morgan v. Reintzel,11 U.S. 273,11,1812-029,LRU,6,Published,1812-03-13,KEEP,canonical,
84996,Wallen v. Williams,11 U.S. 278,11,1812-031,LR,10,Published,1812-03-13,KEEP,canonical,
84998,Beatty v. The State of Maryland,11 U.S. 281,11,1812-032,R,8,Published,1812-03-13,KEEP,canonical,
2490480,Well v. Jackson,11 U.S. 276,11,1812-030,LU,5,Published,1812-03-13,KEEP,canonical,
84968,The United States v. Hudson and Goodwin,11 U.S. 32,11,1812-033,RU,761,Published,1812-03-14,KEEP,canonical,
84987,Barton v. Petit and Bayard,11 U.S. 194,11,1812-034,R,11,Published,1812-03-14,KEEP,canonical,
84990,Sheehy v. Mandeville,11 U.S. 208,11,1812-035,R,16,Published,1812-03-14,KEEP,canonical,
84991,Conway's Executors & Devisees v. Alexander,11 U.S. 218,11,1812-036,LRU,154,Published,1812-03-14,KEEP,canonical,
84992,Dunlop v. Munroe,11 U.S. 242,11,1812-037,R,45,Published,1812-03-14,KEEP,canonical,
84995,Blackwell v. Patten and Others,11 U.S. 277,11,1812-039,R,5,Published,1812-03-14,KEEP,canonical,
84997,M'kim v. Voorhies,11 U.S. 279,11,1812-040,R,32,Published,1812-03-14,KEEP,canonical,
2490089,Wise & Lynn v. the Columbian Turnpike Company,11 U.S. 276,11,1812-038,LU,9,Published,1812-03-14,KEEP,canonical,
84976,The United States v. The Brig Eliza,11 U.S. 113,11,1812-017,R,5,Published,1812-03-18,KEEP,canonical,
84978,Schooner Exchange v. McFaddon,11 U.S. 116,11,1812-014,LRU,539,Published,1812-03-18,KEEP,canonical,
84980,Welch v. Mandeville,11 U.S. 152,11,1812-018,R,9,Published,1812-03-18,KEEP,canonical,
84982,Welch v. Lindo,11 U.S. 159,11,1812-020,RU,14,Published,1812-03-18,KEEP,canonical,
84983,New Jersey v. Wilson,11 U.S. 164,11,1812-015,LRU,158,Published,1812-03-18,KEEP,canonical,
84984,King v. Riddle,11 U.S. 168,11,1812-016,R,8,Published,1812-03-18,KEEP,canonical,
84985,Davy's Executors v. Faw,11 U.S. 171,11,1812-021,R,18,Published,1812-03-18,KEEP,canonical,
84986,Hughes v. Moore,11 U.S. 176,11,1812-019,LRU,19,Published,1812-03-18,KEEP,canonical,
85003,The BANK OF COLUMBIA v. PATTERSON’S Adm’r,11 U.S. 299,11,1813-003,LRU,155,Published,1813-02-05,KEEP,canonical,
85000,The United States v. Gordon and Others,11 U.S. 287,11,1813-001,R,3,Published,1813-02-10,KEEP,canonical,
85002,Queen v. Hepburn,11 U.S. 290,11,1813-002,LRU,171,Published,1813-02-12,KEEP,canonical,
85004,Clark's Executors v. Carrington,11 U.S. 308,11,1813-004,LRU,28,Published,1813-02-13,KEEP,canonical,
85005,Dickey v. Baltimore Insurance,11 U.S. 327,11,1813-005,LRU,8,Published,1813-02-17,KEEP,canonical,
85006,Marine Ins. Co. of Alexandria v. Hodgson,11 U.S. 332,11,1813-006,LRU,218,Published,1813-02-18,KEEP,canonical,
85007,Locke v. United States,11 U.S. 339,11,1813-007,LRU,348,Published,1813-02-19,KEEP,canonical,
85008,The Schooner Good Catharine v. The United States,11 U.S. 349,11,1813-008,R,0,Published,1813-02-20,KEEP,canonical,
85009,Bond and Another v. Jay,11 U.S. 350,11,1813-009,RU,6,Published,1813-02-22,KEEP,canonical,
85011,Brig Penobscot v. The United States,11 U.S. 356,11,1813-010,R,1,Published,1813-02-23,KEEP,canonical,
85010,Preston v. Tremble,11 U.S. 354,11,1813-011,R,2,Published,1813-02-24,KEEP,canonical,
85012,Caze v. Baltimore Insurance,11 U.S. 358,11,1813-012,LRU,33,Published,1813-02-24,KEEP,canonical,
85013,The Schooner Jane v. The United States,11 U.S. 363,11,1813-013,RU,3,Published,1813-02-24,KEEP,canonical,
85014,Lee v. Munroe,11 U.S. 366,11,1813-014,LRU,85,Published,1813-02-26,KEEP,canonical,
85015,Herbert & Others v. WREN & OTHERS,11 U.S. 370,11,1813-015,LRU,60,Published,1813-02-26,KEEP,canonical,
85016,"The Cargo of the Brig Aurora, Burn Side v. The United States",11 U.S. 382,11,1813-016,R,83,Published,1813-02-26,KEEP,canonical,
85017,Schooner Hoppet & Cargo v. United States,11 U.S. 389,11,1813-017,LRU,68,Published,1813-02-27,KEEP,canonical,
6726503,Williams v. Armroyd,11 U.S. 423,11,,U,1,Published,1813-03-08,KEEP,canonical,
85026,Holker v. Parker,11 U.S. 436,11,1813-026,LRU,100,Published,1813-03-10,KEEP,canonical,
85027,Barnitz's Lessee v. Casey,11 U.S. 456,11,1813-027,LRU,44,Published,1813-03-11,KEEP,canonical,
85028,Blackwell v. Patton & Irwin's Lessee,11 U.S. 471,11,1813-028,LRU,56,Published,1813-03-11,KEEP,canonical,
85029,Mills v. Duryee,11 U.S. 481,11,1813-029,LRU,302,Published,1813-03-11,KEEP,canonical,
85020,The Maryland Insurance Company. v. Wood,11 U.S. 402,11,1813-020,R,2,Published,1813-03-13,KEEP,canonical,
85030,Oliver v. Maryland Insurance,11 U.S. 487,11,1813-030,LRU,23,Published,1813-03-13,KEEP,canonical,
85032,Riggs v. Lindsay,11 U.S. 500,11,1813-031,LRU,15,Published,1813-03-15,KEEP,canonical,
85033,McIntire v. Wood,11 U.S. 504,11,1813-032,LRU,137,Published,1813-03-15,KEEP,canonical,
85034,Livingston & Gilchrist v. Maryland Insurance,11 U.S. 506,11,1813-033,LRU,87,Published,1813-03-15,KEEP,canonical,
85045,Fairfax's v. Hunter's Lessee,11 U.S. 603,11,1813-034,LRU,159,Published,1813-03-15,KEEP,canonical,
85001,Barton v. Petit,11 U.S. 288,11,1813-035,LRU,12,Published,1813-03-16,KEEP,canonical,
85031,"Brig Caroline, William Broadfoot v. The United States",11 U.S. 496,11,1813-036,R,24,Published,1813-03-16,KEEP,canonical,
85035,Young v. Crundy,11 U.S. 548,11,1813-037,RU,1,Published,1813-03-16,KEEP,canonical,
85036,Palmer v. Allen,11 U.S. 550,11,1813-038,R,6,Published,1813-03-16,KEEP,canonical,
85037,Young v. Black,11 U.S. 565,11,1813-039,LRU,60,Published,1813-03-16,KEEP,canonical,
85038,Schooner Anne v. United States,11 U.S. 570,11,1813-040,LRU,6,Published,1813-03-16,KEEP,canonical,
85039,U. States v. January & Patterson,11 U.S. 572,11,1813-041,LRU,45,Published,1813-03-16,KEEP,canonical,
85040,The United States v. Patterson,11 U.S. 575,11,1813-042,RU,6,Published,1813-03-16,KEEP,canonical,
85041,Livingston v. Dorgenois,11 U.S. 577,11,1813-043,R,9,Published,1813-03-17,KEEP,canonical,
85042,Otis v. Bacon,11 U.S. 589,11,1813-044,LRU,16,Published,1813-03-17,KEEP,canonical,
85043,Thornton v. Carson,11 U.S. 596,11,1813-045,LRU,22,Published,1813-03-17,KEEP,canonical,
85044,Wallen v. Williams,11 U.S. 602,11,1813-046,R,1,Published,1813-03-17,KEEP,canonical,
85018,The Mutual Assurance Society v. Korn and Wisemiller,11 U.S. 396,11,1813-018,R,1,Published,1813-03-18,KEEP,canonical,
85019,Webster v. Hoban,11 U.S. 399,11,1813-019,LRU,5,Published,1813-03-18,KEEP,canonical,
85021,Ferguson v. Harwood,11 U.S. 408,11,1813-021,LRU,40,Published,1813-03-18,KEEP,canonical,
85022,Biays v. Chesapeake Insurance,11 U.S. 415,11,1813-022,LRU,27,Published,1813-03-18,KEEP,canonical,
85023,Stark v. The Chesapeake Insurance Company,11 U.S. 420,11,1813-023,R,20,Published,1813-03-18,KEEP,canonical,
85024,William Williams and Others v. George Armroyd and Others,11 U.S. 423,11,1813-024,R,16,Published,1813-03-18,KEEP,canonical,
85025,Smith and Buchanan v. The Delaware Insurance Company,11 U.S. 434,11,1813-025,R,2,Published,1813-03-18,KEEP,canonical,
1390946,Richards v. Maryland Insurance Co.,12 U.S. 84,12,1814-013,LU,26,Published,1814-02-11,KEEP,canonical,
85046,Griffith v. Frazier,12 U.S. 9,12,1814-001,LR,110,Published,1814-02-15,KEEP,canonical,
85047,Van Ness v. Forrest,12 U.S. 30,12,1814-002,R,21,Published,1814-02-15,KEEP,canonical,
6726533,Gracie v. Maryland Insurance,12 U.S. 84,12,,U,0,Published,1814-02-15,KEEP,canonical,
85048,Bank of Alexandria v. Herbert,12 U.S. 36,12,1814-003,RU,8,Published,1814-02-16,KEEP,canonical,
85049,Marcardier v. Chesapeake Insurance,12 U.S. 39,12,1814-004,LRU,60,Published,1814-02-17,KEEP,canonical,
85050,Hall v. Leigh,12 U.S. 50,12,1814-005,LRU,15,Published,1814-02-18,KEEP,canonical,
85051,The Common Council of Alexandria v. Preston,12 U.S. 53,12,1814-006,R,0,Published,1814-02-19,KEEP,canonical,
85056,Clementson v. Williams,12 U.S. 72,12,1814-007,RU,71,Published,1814-02-19,KEEP,canonical,
85057,Gracie v. Marine Ins. Co. of Baltimore,12 U.S. 75,12,1814-012,LRU,21,Published,1814-02-19,KEEP,canonical,
85052,Pleasants v. Maryland Insurance Company,12 U.S. 55,12,1814-008,RU,1,Published,1814-02-21,KEEP,canonical,
85053,McCall and Al. v. The Marine Insurance Company,12 U.S. 59,12,1814-009,R,3,Published,1814-02-21,KEEP,canonical,
85054,Smith and Others v. Edrington,12 U.S. 66,12,1814-010,RU,13,Published,1814-02-23,KEEP,canonical,
85055,Beale v. Thompson,12 U.S. 70,12,1814-011,LRU,6,Published,1814-02-23,KEEP,canonical,
85058,Gracie v. The Mary'd. Ins. Comp'y,12 U.S. 84,12,,R,1,Published,1814-02-25,KEEP,canonical,
85059,Crowell and Others v. M'fadon,12 U.S. 94,12,1814-014,R,7,Published,1814-02-28,KEEP,canonical,
6726534,Crowell v. McFadon,12 U.S. 94,12,,U,1,Published,1814-02-28,KEEP,canonical,
6726540,The Alexander,12 U.S. 169,12,,U,1,Published,1814-03-07,KEEP,canonical,
85068,Green v. Liter,12 U.S. 229,12,1814-024,LRU,106,Published,1814-03-11,KEEP,canonical,
85069,Carter's Heirs v. Cutting,12 U.S. 251,12,1814-025,LRU,5,Published,1814-03-11,KEEP,canonical,
85070,"The Venus, Rae, Master",12 U.S. 253,12,1814-026,LRU,82,Published,1814-03-12,KEEP,canonical,
85071,The Merrimack,12 U.S. 317,12,1814-027,RU,15,Published,1814-03-12,KEEP,canonical,
85072,"The Frances, Boyer, Master. ( Thompson and Al. .)",12 U.S. 335,12,1814-028,R,1,Published,1814-03-12,KEEP,canonical,
1394601,The Frances,12 U.S. 363,12,1814-032,LU,6,Published,1814-03-12,KEEP,canonical,
85075,Vowles and Others v. Craig and Others,12 U.S. 371,12,1814-034,R,1,Published,1814-03-14,KEEP,canonical,
85074,"The Frances, Boyer, Master: Irvin’s Claim",12 U.S. 418,12,1814-041,LRU,13,Published,1814-03-15,KEEP,canonical,
85076,"The Sally, Porter, Master",12 U.S. 382,12,1814-036,LRU,12,Published,1814-03-15,KEEP,canonical,
85077,The Euphrates,12 U.S. 385,12,1814-037,RU,3,Published,1814-03-15,KEEP,canonical,
85078,"The Mary, Stafford, Master",12 U.S. 388,12,1814-038,LRU,1,Published,1814-03-15,KEEP,canonical,
85079,United States v. 1960 Bags of Coffee,12 U.S. 398,12,1814-039,LRU,69,Published,1814-03-15,KEEP,canonical,
85080,United States v. Brigantine Mars,12 U.S. 417,12,1814-040,LRU,9,Published,1814-03-15,KEEP,canonical,
85081,"The Thomas Gibbons, Rockwell, Master",12 U.S. 421,12,1814-042,LRU,8,Published,1814-03-16,KEEP,canonical,
85082,Prince v. Bartlett,12 U.S. 431,12,1814-043,LRU,39,Published,1814-03-16,KEEP,canonical,
85083,"The St. Lawrence, Webb, Master",12 U.S. 434,12,1814-044,LRU,9,Published,1814-03-16,KEEP,canonical,
85084,"The Hiram, Barker, Master",12 U.S. 444,12,1814-045,LRU,1,Published,1814-03-16,KEEP,canonical,
85085,"The Joseph, Sargent, Master",12 U.S. 451,12,1814-046,LRU,12,Published,1814-03-16,KEEP,canonical,
85086,"The Grotius, Sheafe, Master",12 U.S. 456,12,1814-047,R,2,Published,1814-03-16,KEEP,canonical,
6726565,The Grotius,12 U.S. 456,12,,U,1,Published,1814-03-16,KEEP,canonical,
85060,Beatty's Administrators v. Burnes's Administrators,12 U.S. 98,12,1814-015,R,6,Published,1814-03-18,KEEP,canonical,
85061,Harford v. United States,12 U.S. 109,12,1814-016,LRU,22,Published,1814-03-18,KEEP,canonical,
85062,Brown v. United States,12 U.S. 110,12,1814-017,LRU,136,Published,1814-03-18,KEEP,canonical,
85063,"The Rapid, Perry, Master",12 U.S. 155,12,1814-018,LRU,49,Published,1814-03-18,KEEP,canonical,
85064,"The Alexander, Picket, Master",12 U.S. 169,12,1814-019,R,10,Published,1814-03-18,KEEP,canonical,
85065,"The Julia, Luce, Master",12 U.S. 181,12,1814-020,LRU,27,Published,1814-03-18,KEEP,canonical,
85066,"The Aurora, Pike, Master",12 U.S. 203,12,1814-021,LRU,6,Published,1814-03-18,KEEP,canonical,
85067,The Adventure,12 U.S. 221,12,1814-022,LRU,16,Published,1814-03-18,KEEP,canonical,
85087,Alexander and Other v. Pendleton,12 U.S. 462,12,1814-033,R,51,Published,1814-03-18,KEEP,canonical,
85088,Pratt v. Carroll,12 U.S. 471,12,1814-023,LRU,103,Published,1814-03-18,KEEP,canonical,
85090,Meigs and Al v. M'clung's Lessee,13 U.S. 11,13,1815-002,RU,39,Published,1815-02-13,KEEP,canonical,
85091,Simms v. Guthrie,13 U.S. 19,13,1815-003,LRU,19,Published,1815-02-14,KEEP,canonical,
85093,Taber v. Perrott and Lee,13 U.S. 39,13,1815-004,RU,13,Published,1815-02-15,KEEP,canonical,
85092,Speake & Others v. U. States,13 U.S. 28,13,1815-005,LRU,58,Published,1815-02-16,KEEP,canonical,
85094,TERRETT & OTHERS v. Taylor & Others,13 U.S. 43,13,1815-006,LRU,231,Published,1815-02-17,KEEP,canonical,
85095,The Brig Short Staple & Cargo v. United States,13 U.S. 55,13,1815-007,LRU,24,Published,1815-02-17,KEEP,canonical,
85089,Mandeville v. Union Bank of Georgetown,13 U.S. 9,13,1815-001,LRU,12,Published,1815-02-18,KEEP,canonical,
85096,Parker v. Rule's Lessee,13 U.S. 64,13,1815-008,LRU,33,Published,1815-02-18,KEEP,canonical,
85097,Brig Struggle v. United States,13 U.S. 71,13,1815-009,LRU,13,Published,1815-02-18,KEEP,canonical,
85098,Randolph v. Donaldson,13 U.S. 76,13,1815-010,LRU,38,Published,1815-02-21,KEEP,canonical,
85099,Polk's Lessee v. Wendal,13 U.S. 87,13,1815-011,LRU,178,Published,1815-02-21,KEEP,canonical,
85100,The Ship Richmond v. United States,13 U.S. 102,13,1815-012,LRU,51,Published,1815-02-22,KEEP,canonical,
85101,Arnold and Others v. The United States,13 U.S. 104,13,1815-013,R,100,Published,1815-02-23,KEEP,canonical,
85102,"The St. Lawrence, Webb, Master",13 U.S. 120,13,1815-014,LRU,13,Published,1815-02-25,KEEP,canonical,
85103,Drummond's Administrators v. Magruder & Co's. Trustees,13 U.S. 122,13,1815-015,RU,10,Published,1815-02-25,KEEP,canonical,
85104,"The MARY, Stafford, Mastf",13 U.S. 126,13,1815-016,LRU,152,Published,1815-02-25,KEEP,canonical,
85105,"Doe, Lessee of Lewis & Wife v. Mfarland & Others",13 U.S. 151,13,1815-017,LRU,35,Published,1815-02-27,KEEP,canonical,
85106,Clark's Executors v. Van Riemsdyk,13 U.S. 153,13,1815-018,LRU,86,Published,1815-02-28,KEEP,canonical,
85107,Finley v. Williams,13 U.S. 164,13,1815-019,LRU,22,Published,1815-02-28,KEEP,canonical,
2518368,U. STATES v. the Cargo of the Fanny,13 U.S. 181,13,,L,1,Published,1815-03-01,KEEP,canonical,
85118,The Schooner Adeline & Cargo,13 U.S. 244,13,1815-030,LRU,31,Published,1815-03-10,KEEP,canonical,
85119,"The Brig Ann, McLain, Master",13 U.S. 289,13,1815-031,LRU,94,Published,1815-03-10,KEEP,canonical,
85120,The Town of Pawlet v. D. CLARK & OTHERS,13 U.S. 292,13,1815-032,LRU,128,Published,1815-03-10,KEEP,canonical,
85121,Otis v. Watkins,13 U.S. 339,13,1815-033,LRU,10,Published,1815-03-10,KEEP,canonical,
85122,The BRIG ALERTA & CARGO v. Blas Moran,13 U.S. 359,13,1815-034,LRU,13,Published,1815-03-10,KEEP,canonical,
85123,"The Grotius, Sheafe, Master",13 U.S. 368,13,1815-035,RU,7,Published,1815-03-10,KEEP,canonical,
85124,GETTINGS v. BURCH’S Administratix,13 U.S. 372,13,1815-036,LRU,3,Published,1815-03-10,KEEP,canonical,
85125,The United States v. Bryan and Woodcock. (Garnishees of Hendrickson.),13 U.S. 374,13,1815-037,R,1,Published,1815-03-11,KEEP,canonical,
85126,"The Brig Concord, Taylor, Master",13 U.S. 387,13,1815-038,RU,8,Published,1815-03-11,KEEP,canonical,
85127,"The Nereide, Bennett, Master",13 U.S. 388,13,1815-039,LRU,100,Published,1815-03-11,KEEP,canonical,
85128,PRATT & OTHERS v. Law & Campbell,13 U.S. 456,13,1815-040,LRU,49,Published,1815-03-11,KEEP,canonical,
85108,McIver Lessee v. Walker and Another,13 U.S. 173,13,1815-020,RU,47,Published,1815-03-18,KEEP,canonical,
85109,Owens v. Hanney,13 U.S. 180,13,1815-021,LRU,5,Published,1815-03-18,KEEP,canonical,
85110,"The United States v. The Cargo of the Ship Fanny, Jennings, Master",13 U.S. 181,13,1815-022,RU,1,Published,1815-03-18,KEEP,canonical,
85111,The Frances,13 U.S. 183,13,1815-023,LRU,9,Published,1815-03-18,KEEP,canonical,
85112,30 HHDS. OF SUGAR v. Boyle & Others,13 U.S. 191,13,1815-024,LRU,32,Published,1815-03-18,KEEP,canonical,
85113,Evans v. Jordan,13 U.S. 199,13,1815-025,LRU,22,Published,1815-03-18,KEEP,canonical,
85114,Cargo of the Ship Hazard v. Campbell,13 U.S. 205,13,1815-026,LRU,6,Published,1815-03-18,KEEP,canonical,
85115,"Ship Societe, Martinson, Master",13 U.S. 209,13,1815-027,RU,4,Published,1815-03-18,KEEP,canonical,
85116,U. States v. Giles & Others,13 U.S. 212,13,1815-028,LRU,43,Published,1815-03-18,KEEP,canonical,
85117,U. States v. Job L. Barber,13 U.S. 243,13,1815-029,LRU,1,Published,1815-03-18,KEEP,canonical,
1655414,The George,14 U.S. 408,14,1815-041,LU,11,Published,1816-01-01,KEEP,canonical,
85129,"Negress Sally Henry, by William Henry, Her Father and Next Friend v. Ball",14 U.S. 1,14,1816-001,RU,29,Published,1816-02-10,KEEP,canonical,
85130,Davis v. Wood,14 U.S. 6,14,1816-002,LRU,37,Published,1816-02-12,KEEP,canonical,
85132,The Ship Octavia .—Nicholls,14 U.S. 20,14,1816-003,RU,5,Published,1816-02-13,KEEP,canonical,
85133,The Mary and Susan .—G. & H. Van Wagenen,14 U.S. 25,14,1816-004,RU,26,Published,1816-02-14,KEEP,canonical,
